"provider_name,""address1"",""address2"",""city"",""state"",""zip"",""public_phone"",""latitude"",""longitude"",""geopoint"",""last_report_date"",""is_pap"",""is_prescribing_svcs_available"",""url_appointment"",""home_delivery"",""is_icatt_site"",""has_usg_product"",""has_commercial_product"",""has_paxlovid"",""has_commercial_paxlovid"",""has_usg_paxlovid"",""has_lagevrio"",""has_commercial_lagevrio"",""has_usg_lagevrio"",""has_veklury"",""has_oseltamivir_generic"",""has_oseltamivir_suspension"",""has_oseltamivir_tamiflu"",""has_baloxavir"",""has_zanamivir"",""has_peramivir"",""grantee_code"",""is_flu"",""is_covid"""
"COTTRELL'S HOMETOWN PHARMACY,""305 FORREST AVE"",,""EAST BREWTON"",""AL"",""36426-2620"",,""31.097319"",""-87.063892"",""POINT (-87.063892 31.097319)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"SYLACAUGA PHARMACY, LLC,""1244 TALLADEGA HWY"",,""SYLACAUGA"",""AL"",""35150"",,""33.184823"",""-86.243583"",""POINT (-86.243583 33.184823)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ALA"",""false"",""true"""
"PIKE DRUG,""132 S MAIN ST 1"",,""BRUNDIDGE"",""AL"",""36010-1809"",,""31.719324"",""-85.815878"",""POINT (-85.815878 31.719324)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS #04874,""6600 WILLOW SPRINGS RD"",,""LA GRANGE HIGHLANDS"",""IL"",""60525-4593"",""708-588-1253"",""41.770273"",""-87.888"",""POINT (-87.888 41.770273)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #03433,""2560 WEST GOLF ROAD"",,""HOFFMAN ESTATES"",""IL"",""60169-1114"",""847-843-0440"",""42.047371"",""-88.14274"",""POINT (-88.14274 42.047371)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"COUNTY MARKET PHARMACY 026,""825 W WASHINGTON"",,""PITTSFIELD"",""IL"",""62363-0463"",,""39.606088"",""-90.818846"",""POINT (-90.818846 39.606088)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PAYLESS PHARMACY LTC,""1206 7TH ST SE"",,""DECATUR"",""AL"",""35601"",,""34.591541"",""-86.972074"",""POINT (-86.972074 34.591541)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS #05724,""7045 S PULASKI RD"",,""CHICAGO"",""IL"",""60629-5833"",""773-735-0337"",""41.764785"",""-87.722007"",""POINT (-87.722007 41.764785)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"BRACKIN DRUGS,""12126 JACKSON ST"",,""COURTLAND"",""AL"",""35618-3256"",,""34.670479"",""-87.308777"",""POINT (-87.308777 34.670479)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"ROSS BRIDGE PHARMACY,""3601 MARKET STREET"",""SUITE 104"",""HOOVER"",""AL"",""35226"",,""33.397081"",""-86.882593"",""POINT (-86.882593 33.397081)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CP1"",""false"",""true"""
"CMC PHARMACY,""1308 TUSCALOOSA AVE SW"",,""BIRMINGHAM"",""AL"",""35211-1948"",,""33.493066"",""-86.854544"",""POINT (-86.854544 33.493066)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""HR2"",""false"",""true"""
"PUBLIX PHARMACY #1673,""2614 S MCKENZIE ST"",,""FOLEY"",""AL"",""36535-3408"",,""30.377"",""-87.686278"",""POINT (-87.686278 30.377)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"FRANKLIN DISCOUNT DRUGS,""3145 HIGHWAY 237"",,""PHIL CAMPBELL"",""AL"",""35581-3522"",,""34.302892"",""-87.745879"",""POINT (-87.745879 34.302892)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"MEDICINE SHOPPE #2171,""1101 US HIGHWAY 45 N"",,""ELDORADO"",""IL"",""62930"",,""37.807337"",""-88.438655"",""POINT (-88.438655 37.807337)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""MS1"",""false"",""true"""
"CVS PHARMACY #18013,""501 BELT LINE RD"",,""COLLINSVILLE"",""IL"",""62234"",""618-345-7811"",""38.69231"",""-89.978119"",""POINT (-89.978119 38.69231)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"OSCO DRUG #0264,""2164 BLOOMINGDALE RD"",,""GLENDALE HEIGHTS"",""IL"",""60139-1699"",,""41.938402"",""-88.082055"",""POINT (-88.082055 41.938402)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"OSCO DRUG #3432,""900 E ROLLINS RD"",,""ROUND LAKE BEACH"",""IL"",""60073-2234"",,""42.382016"",""-88.060723"",""POINT (-88.060723 42.382016)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"WALGREENS #02591,""1275 N GALENA AVE"",,""DIXON"",""IL"",""61021-1001"",""815-288-7844"",""41.859557"",""-89.495773"",""POINT (-89.495773 41.859557)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"KIRBY PHARMACY,""101 S MERCHANT ST"",,""EFFINGHAM"",""IL"",""62401"",,""39.121409"",""-88.547072"",""POINT (-88.547072 39.121409)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ILA"",""false"",""true"""
"HOLY FAMILY PLAZA PHARMACY,""1400 GOLF RD"",""SUITE 101"",""DES PLAINES"",""IL"",""60016"",,""42.054912"",""-87.889873"",""POINT (-87.889873 42.054912)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CP1"",""false"",""true"""
"WALGREENS #05148,""180 E LAKE ST"",,""BLOOMINGDALE"",""IL"",""60108-1129"",""630-894-3276"",""41.957007"",""-88.072021"",""POINT (-88.072021 41.957007)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"VALLEY PHARMACY & DME OF EAST ALABAMA, INC,""4103 20TH AVE"",,""VALLEY"",""AL"",""36854-3448"",,""32.831439"",""-85.176079"",""POINT (-85.176079 32.831439)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"OSCO DRUG #4308,""1151 S ROSELLE RD"",,""SCHAUMBURG"",""IL"",""60193-4071"",,""42.006345"",""-88.07801"",""POINT (-88.07801 42.006345)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"PUBLIX PHARMACY #1691,""13556 HIGHWAY 69 N"",,""NORTHPORT"",""AL"",""35475-2834"",,""33.303267"",""-87.570329"",""POINT (-87.570329 33.303267)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"WALGREENS #15197,""6121 N BROADWAY ST"",,""CHICAGO"",""IL"",""60660-2501"",""773-764-8961"",""41.993044"",""-87.659911"",""POINT (-87.659911 41.993044)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"CVS PHARMACY #06448,""1101 PEORIA ST"",,""WASHINGTON"",""IL"",""61571"",""309-444-2301"",""40.703611"",""-89.422093"",""POINT (-89.422093 40.703611)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"WALGREENS #02387,""1616 E 87TH ST"",,""CHICAGO"",""IL"",""60617-2727"",""773-978-7174"",""41.73718"",""-87.58431"",""POINT (-87.58431 41.73718)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"PUBLIX PHARMACY #1692,""3201 ENDEAVOR LANE"",,""VESTAVIA HILLS"",""AL"",""35242"",,""33.472737"",""-86.703367"",""POINT (-86.703367 33.472737)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"PECATONICA PHARMACY,""413 MAIN ST"",,""PECATONICA"",""IL"",""61063-0550"",,""42.313414"",""-89.359761"",""POINT (-89.359761 42.313414)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"CVS PHARMACY #06829,""401 N WEBSTER STREET"",,""TAYLORVILLE"",""IL"",""62568"",""217-287-7951"",""39.553149"",""-89.298082"",""POINT (-89.298082 39.553149)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"WALGREENS #09709,""4010 W LAWRENCE AVE"",,""CHICAGO"",""IL"",""60630-4313"",""773-286-0309"",""41.968509"",""-87.728849"",""POINT (-87.728849 41.968509)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"CVS PHARMACY #06845,""2001 WEST WASHINGTON STREET"",,""SPRINGFIELD"",""IL"",""62702"",,""39.801927"",""-89.687669"",""POINT (-89.687669 39.801927)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""CV1"",""false"",""true"""
"CVS PHARMACY #06849,""211 EAST CARPENTER"",,""SPRINGFIELD"",""IL"",""62702"",""217-528-7529"",""39.806691"",""-89.652126"",""POINT (-89.652126 39.806691)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"OSCO DRUG #3051,""9352 W 159TH ST"",,""ORLAND PARK"",""IL"",""60462-5541"",,""41.603691"",""-87.846868"",""POINT (-87.846868 41.603691)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"WALGREENS #05830,""345 N LAKE ST"",,""MUNDELEIN"",""IL"",""60060-2207"",""847-566-6001"",""42.23649"",""-87.99401"",""POINT (-87.99401 42.23649)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #01173,""1520 W FULLERTON AVE"",,""CHICAGO"",""IL"",""60614-2023"",""773-929-6968"",""41.925384"",""-87.666544"",""POINT (-87.666544 41.925384)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""false"",""true"",""false"",""true"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #13106,""11801 S AVENUE O"",,""CHICAGO"",""IL"",""60617-7334"",""773-731-2147"",""41.68065"",""-87.539179"",""POINT (-87.539179 41.68065)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"LITTLE DRUG LONG TERM CARE,""310 S MAIN ST"",,""LINDEN"",""AL"",""36748-1726"",,""32.303435"",""-87.798808"",""POINT (-87.798808 32.303435)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"OSCO DRUG #3294,""140 W LAKE ST"",,""ADDISON"",""IL"",""60101-2720"",,""41.934989"",""-87.992584"",""POINT (-87.992584 41.934989)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"COOPER GREEN CLINIC PHARMACY,""1509 6TH AVE S"",,""BIRMINGHAM"",""AL"",""35233-1601"",,""33.50333"",""-86.80709"",""POINT (-86.80709 33.50333)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS  #05076,""6800 OGDEN AVE"",,""BERWYN"",""IL"",""60402-3643"",""708-749-9061"",""41.8266"",""-87.79334"",""POINT (-87.79334 41.8266)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""true"",""false"",""false"",""WG1"",""true"",""true"""
"BANDY'S PHARMACY II,""817 E MCCORD"",,""CENTRALIA"",""IL"",""62801-3263"",,""38.52878"",""-89.12448"",""POINT (-89.12448 38.52878)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""GM1"",""false"",""true"""
"THE MEDICINE SHOPPE #0804, INC.,""2006 DANVILLE ROAD SW"",""SUITE C"",""DECATUR"",""AL"",""35601"",,""34.574308"",""-87.008811"",""POINT (-87.008811 34.574308)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALGREENS #09217,""309 W SAINT CHARLES RD"",,""LOMBARD"",""IL"",""60148-2234"",""630-953-0508"",""41.91325"",""-88.02109"",""POINT (-88.02109 41.91325)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"OSCO DRUG #4228,""2128 S MANNHEIM RD"",,""WESTCHESTER"",""IL"",""60154-4339"",,""41.849604"",""-87.882392"",""POINT (-87.882392 41.849604)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"CENTER DRUGS,""607-A BOLL WEEVIL CIRCLE"",,""ENTERPRISE"",""AL"",""36330"",,""31.2925465"",""-85.84802234"",""POINT (-85.84802234 31.2925465)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""ALA"",""false"",""true"""
"THE MEDICINE SHOPPE PHARMACY,""2339 WEST BROADWAY"",,""MOUNT VERNON"",""IL"",""62864"",,""38.317272"",""-88.90312"",""POINT (-88.90312 38.317272)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""MS1"",""false"",""true"""
"WALGREENS #1109-2,""521 AVALON AVE"",,""MUSCLE SHOALS"",""AL"",""35661-2814"",,""34.744835"",""-87.66805"",""POINT (-87.66805 34.744835)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"AMBIKA PHARMACY INC,""11309 S MICHIGAN AVE"",,""CHICAGO"",""IL"",""60628-4911"",,""41.67868"",""-87.68113"",""POINT (-87.68113 41.67868)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"PUBLIX PHARMACY #1728,""4293 S SHADES CREST RD"",,""HOOVER"",""AL"",""35244-6501"",,""33.32701"",""-86.87146"",""POINT (-86.87146 33.32701)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""PX1"",""false"",""true"""
"WALGREENS #05355,""650 DIXIE HIGHWAY"",,""CHICAGO HEIGHTS"",""IL"",""60411-2143"",,""41.48025"",""-87.62243"",""POINT (-87.62243 41.48025)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WG1"",""false"",""true"""
"CVS PHARMACY #06453,""200 NORTH MAIN STREET"",,""EAST PEORIA"",""IL"",""61611"",""309-694-1496"",""40.667364"",""-89.578131"",""POINT (-89.578131 40.667364)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"WALGREENS #01375,""1200 N DEARBORN ST"",,""CHICAGO"",""IL"",""60610-8341"",""312-943-0973"",""41.904151"",""-87.630385"",""POINT (-87.630385 41.904151)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""false"",""false"",""true"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #01298,""1372 N MILWAUKEE AVE"",,""CHICAGO"",""IL"",""60622-2149"",""773-772-0941"",""41.906763"",""-87.672238"",""POINT (-87.672238 41.906763)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""false"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #04179,""2100 W STATE ST"",,""GENEVA"",""IL"",""60134-3693"",""630-262-0970"",""41.89743"",""-88.332407"",""POINT (-88.332407 41.89743)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"JACKSON APOTHECARY,""12755 HWY 22E"",,""NEW SITE"",""AL"",""36256"",,""33.052899"",""-85.639678"",""POINT (-85.639678 33.052899)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"OSCO DRUG #3428,""1128 CHICAGO AVE"",,""EVANSTON"",""IL"",""60202-1351"",,""42.0392"",""-87.680682"",""POINT (-87.680682 42.0392)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"WALMART PHARMACY 10-0596,""1713 SOUTH PARK AVENUE"",,""HERRIN"",""IL"",""62948"",,""37.786351"",""-89.028805"",""POINT (-89.028805 37.786351)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"CVS PHARMACY #06929,""1171 FRANKLIN ST"",,""CARLYLE"",""IL"",""62231"",""618-594-2405"",""38.610796"",""-89.372305"",""POINT (-89.372305 38.610796)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""true"",""true"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""CV1"",""true"",""true"""
"WALGREENS #06762,""11833 S WESTERN AVE"",,""CHICAGO"",""IL"",""60643-4733"",""773-233-2245"",""41.7159205"",""-87.6846298"",""POINT (-87.6846298 41.7159205)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"WALGREENS #06462,""9595 GRAND AVE"",,""FRANKLIN PARK"",""IL"",""60131-3305"",""847-455-6876"",""41.929131"",""-87.864305"",""POINT (-87.864305 41.929131)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""true"",""true"",""true"",""false"",""false"",""false"",""false"",""false"",""true"",""true"",""false"",""false"",""false"",""false"",""WG1"",""true"",""true"""
"ANDERSON PHARMACY,""7101 ETOWAH ST"",,""ALTOONA"",""AL"",""35952"",,""34.026176"",""-86.325636"",""POINT (-86.325636 34.026176)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"SNYDERS PHARMACY,""100 W BLACKHAWK DR"",,""BYRON"",""IL"",""61010-0474"",,""42.125009"",""-89.257054"",""POINT (-89.257054 42.125009)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"HARTIG DRUG CO #29,""218 CHICAGO AVE"",,""SAVANNA"",""IL"",""61074-1918"",,""42.091165"",""-90.152796"",""POINT (-90.152796 42.091165)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""TP1"",""false"",""true"""
"WALGREENS #01249,""4800 W CERMAK RD"",,""CICERO"",""IL"",""60804-2531"",,""41.851654"",""-87.744654"",""POINT (-87.744654 41.851654)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WG1"",""false"",""true"""
"BLUE SKY SPECIALTY PHARMACY,""29640 STATE ROAD 181"",""BUILDING B UNIT 106"",""DAPHNE"",""AL"",""36526"",,""30.603526"",""-87.903605"",""POINT (-87.903605 30.603526)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"WALMART PHARMACY 10-0636,""2111 CLAUDE BAILEY PKWY"",,""PRINCETON"",""IL"",""61356"",,""41.397176"",""-89.462952"",""POINT (-89.462952 41.397176)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""WM1"",""false"",""true"""
"OSCO DRUG #3496,""696 NORTHWEST HWY"",,""CARY"",""IL"",""60013-2073"",,""42.21839"",""-88.25603"",""POINT (-88.25603 42.21839)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""AB1"",""false"",""true"""
"JANUS RX,""3480 EASTERN BLVD"",,""MONTGOMERY"",""AL"",""36116-1700"",,""32.3344"",""-86.2307"",""POINT (-86.2307 32.3344)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
"LOCAL HEALTH PHARMACY-HARVEY,""31 W 155TH STREET"",""SUITE 1000"",""HARVEY"",""IL"",""60426-3556"",,""41.607818"",""-87.70346755"",""POINT (-87.70346755 41.607818)"",""2025-02-10T00:00:00.000"",""true"",,,""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",""false"",,""false"",""true"""
